# L  T  POL  MV
1.912000000000000000e+03 1.439986386214673603e-07 3.157785442316376353e-08 2.567686944182290388e-08
1.913000000000000000e+03 1.440952199831917676e-07 3.159964482350171428e-08 2.569432456322908800e-08
1.914000000000000000e+03 1.441914339487079033e-07 3.162142839019276134e-08 2.571174379380855636e-08
1.915000000000000000e+03 1.442872767320402528e-07 3.164320494794092164e-08 2.572912683889186091e-08
1.916000000000000000e+03 1.443827288788251866e-07 3.166497432997985376e-08 2.574647300497953758e-08
1.917000000000000000e+03 1.444777847722575560e-07 3.168673637355242173e-08 2.576378195337199590e-08
1.918000000000000000e+03 1.445724295529644164e-07 3.170849092392389081e-08 2.578105316039385256e-08
1.919000000000000000e+03 1.446666568806896729e-07 3.173023783072794652e-08 2.579828630693806414e-08
1.920000000000000000e+03 1.447604513579590372e-07 3.175197695132550446e-08 2.581548085954923617e-08
1.921000000000000000e+03 1.448538088721274097e-07 3.177370814828393369e-08 2.583263660271200138e-08
1.922000000000000000e+03 1.449467116043905571e-07 3.179543129142773673e-08 2.584975295489630342e-08
1.923000000000000000e+03 1.450391590867099955e-07 3.181714625635005456e-08 2.586682984915393863e-08
1.924000000000000000e+03 1.451311325202136557e-07 3.183885292565844034e-08 2.588386666260689763e-08
1.925000000000000000e+03 1.452226307891681667e-07 3.186055118825308149e-08 2.590086336670483644e-08
1.926000000000000000e+03 1.453136371250483014e-07 3.188224093942760980e-08 2.591781942978617453e-08
1.927000000000000000e+03 1.454041479729315571e-07 3.190392208200184258e-08 2.593473475984618654e-08
1.928000000000000000e+03 1.454941500821797790e-07 3.192559452357202257e-08 2.595160897046459060e-08
1.929000000000000000e+03 1.455836362349875777e-07 3.194725818003094123e-08 2.596844185891597209e-08
1.930000000000000000e+03 1.456725977764288641e-07 3.196891297315993001e-08 2.598523322423504428e-08
1.931000000000000000e+03 1.457610281992032495e-07 3.199055883228499500e-08 2.600198291948607866e-08
1.932000000000000000e+03 1.458489163393190272e-07 3.201219569265805099e-08 2.601869069130387860e-08
1.933000000000000000e+03 1.459362581940971500e-07 3.203382349676262932e-08 2.603535650624488012e-08
1.934000000000000000e+03 1.460230448865860879e-07 3.205544219430579803e-08 2.605198019647328660e-08
1.935000000000000000e+03 1.461092682037280941e-07 3.207705174083942380e-08 2.606856159595136705e-08
1.936000000000000000e+03 1.461949232005601752e-07 3.209865210078897649e-08 2.608510071046819133e-08
1.937000000000000000e+03 1.462800024794088336e-07 3.212024324191450940e-08 2.610159743609498070e-08
1.938000000000000000e+03 1.463645008229916245e-07 3.214182514318838991e-08 2.611805179768608729e-08
1.939000000000000000e+03 1.464484134879340752e-07 3.216339778687129302e-08 2.613446378367071346e-08
1.940000000000000000e+03 1.465317332170896896e-07 3.218496116493799847e-08 2.615083337597241181e-08
1.941000000000000000e+03 1.466144538482055525e-07 3.220651527338851888e-08 2.616716053955657615e-08
1.942000000000000000e+03 1.466965701587168039e-07 3.222806011883628900e-08 2.618344535398946144e-08
1.943000000000000000e+03 1.467780781946374883e-07 3.224959571093244854e-08 2.619968788137650277e-08
1.944000000000000000e+03 1.468589711447596304e-07 3.227112207004361355e-08 2.621588817098585458e-08
1.945000000000000000e+03 1.469392487168983152e-07 3.229263921996321083e-08 2.623204643236345253e-08
1.946000000000000000e+03 1.470189036860604435e-07 3.231414719434022641e-08 2.624816272265177042e-08
1.947000000000000000e+03 1.470979378285275483e-07 3.233564603074495886e-08 2.626423734424914080e-08
1.948000000000000000e+03 1.471763437232378055e-07 3.235713577691026247e-08 2.628027037071883656e-08
1.949000000000000000e+03 1.472541221412512627e-07 3.237861648438073244e-08 2.629626209189498842e-08
1.950000000000000000e+03 1.473312655825882744e-07 3.240008821395331000e-08 2.631221259017111164e-08
1.951000000000000000e+03 1.474077774897264225e-07 3.242155103111293287e-08 2.632812227782529635e-08
1.952000000000000000e+03 1.474836503788339503e-07 3.244300501114323426e-08 2.634399125558554590e-08
1.953000000000000000e+03 1.475588892107121502e-07 3.246445023168662903e-08 2.635982000049724605e-08
1.954000000000000000e+03 1.476334865372887995e-07 3.248588678220767011e-08 2.637560864516288193e-08
1.955000000000000000e+03 1.477074485833296450e-07 3.250731475427028162e-08 2.639135773930311399e-08
1.956000000000000000e+03 1.477807653302412976e-07 3.252873424963369313e-08 2.640706732615254204e-08
1.957000000000000000e+03 1.478534466993791139e-07 3.255014537382455806e-08 2.642273810771160830e-08
1.958000000000000000e+03 1.479254840951980907e-07 3.257154824163077634e-08 2.643837019859234750e-08
1.959000000000000000e+03 1.479968871135102355e-07 3.259294297127875830e-08 2.645396430099550860e-08
1.960000000000000000e+03 1.480676475745666840e-07 3.261432969146035044e-08 2.646952056828679942e-08
1.961000000000000000e+03 1.481377756602091143e-07 3.263570853274730283e-08 2.648503973439173763e-08
1.962000000000000000e+03 1.482072660508195519e-07 3.265707963596424943e-08 2.650052207257900742e-08
1.963000000000000000e+03 1.482761270200452278e-07 3.267844314553692517e-08 2.651596826842280577e-08
1.964000000000000000e+03 1.483443521407580040e-07 3.269979921425564772e-08 2.653137857293847794e-08
1.965000000000000000e+03 1.484119542807303936e-07 3.272114799974453338e-08 2.654675385129166688e-08
1.966000000000000000e+03 1.484789294680016873e-07 3.274248966624886899e-08 2.656209444958902132e-08
1.967000000000000000e+03 1.485452876643953523e-07 3.276382438403359277e-08 2.657740114877976468e-08
1.968000000000000000e+03 1.486110236067690446e-07 3.278515232886642558e-08 2.659267426219532049e-08
1.969000000000000000e+03 1.486761516221583978e-07 3.280647368370176579e-08 2.660791473639267797e-08
1.970000000000000000e+03 1.487406687683702233e-07 3.282778863549029336e-08 2.662312298508709730e-08
1.971000000000000000e+03 1.488045889679345150e-07 3.284909737929662199e-08 2.663829994706619107e-08
1.972000000000000000e+03 1.488679104416527438e-07 3.287040011343113610e-08 2.665344608720726679e-08
1.973000000000000000e+03 1.489306449363455084e-07 3.289169704440619230e-08 2.666856229035179500e-08
1.974000000000000000e+03 1.489927916151438333e-07 3.291298838149421732e-08 2.668364906198747237e-08
1.975000000000000000e+03 1.490543640064498674e-07 3.293427434171095501e-08 2.669870736011174854e-08
1.976000000000000000e+03 1.491153569110643663e-07 3.295555514569643114e-08 2.671373755467215936e-08
1.977000000000000000e+03 1.491757898331340506e-07 3.297683102098239625e-08 2.672874081755376596e-08
1.978000000000000000e+03 1.492356608911068884e-07 3.299810219929058830e-08 2.674371765129405586e-08
1.979000000000000000e+03 1.492949850879129007e-07 3.301936891748101918e-08 2.675866907819275329e-08
1.980000000000000000e+03 1.493537643806572081e-07 3.304063141757284611e-08 2.677359574233312238e-08
1.981000000000000000e+03 1.494120124439464901e-07 3.306188994655461641e-08 2.678849863652034649e-08
1.982000000000000000e+03 1.494697308635869102e-07 3.308314475659449709e-08 2.680337839625170720e-08
1.983000000000000000e+03 1.495269402564004534e-07 3.310439610305341352e-08 2.681823626023277577e-08
1.984000000000000000e+03 1.495836375181047799e-07 3.312564424853237138e-08 2.683307270995502054e-08
1.985000000000000000e+03 1.496398440230425504e-07 3.314688945607896781e-08 2.684788901955976186e-08
1.986000000000000000e+03 1.496955597314548592e-07 3.316813199828895904e-08 2.686268578420889000e-08
1.987000000000000000e+03 1.497508072284202121e-07 3.318937214672147191e-08 2.687746432477715350e-08
1.988000000000000000e+03 1.498055850459351674e-07 3.321061018188663408e-08 2.689222519468388145e-08
1.989000000000000000e+03 1.498599143407920056e-07 3.323184638410720028e-08 2.690696967158191816e-08
1.990000000000000000e+03 1.499137982569487780e-07 3.325308104206168025e-08 2.692169847527346315e-08
1.991000000000000000e+03 1.499672577042410211e-07 3.327431444393379738e-08 2.693641287726381397e-08
1.992000000000000000e+03 1.500202955209953553e-07 3.329554688477828059e-08 2.695111359200661699e-08
1.993000000000000000e+03 1.500729326158090874e-07 3.331677866136597404e-08 2.696580189886392974e-08
1.994000000000000000e+03 1.501251772844887038e-07 3.333801007576721660e-08 2.698047870270217683e-08
1.995000000000000000e+03 1.501770480099636195e-07 3.335924143146767301e-08 2.699514520384826704e-08
1.996000000000000000e+03 1.502285509654471708e-07 3.338047303659005020e-08 2.700980223485740571e-08
1.997000000000000000e+03 1.502797035378015215e-07 3.340170520148882146e-08 2.702445095845423747e-08
1.998000000000000000e+03 1.503305141836238607e-07 3.342293823953425471e-08 2.703909229042639631e-08
1.999000000000000000e+03 1.503810045738314861e-07 3.344417246812990424e-08 2.705372754822934406e-08
2.000000000000000000e+03 1.504311844820947953e-07 3.346540820553404673e-08 2.706835768865786599e-08
2.001000000000000000e+03 1.504810724494723217e-07 3.348664577551369059e-08 2.708298435382437612e-08
2.002000000000000000e+03 1.505306793398080588e-07 3.350788550107347487e-08 2.709760810834120459e-08
2.003000000000000000e+03 1.505800250804837476e-07 3.352912770944119269e-08 2.711223042453119135e-08
2.004000000000000000e+03 1.506291189907528354e-07 3.355037273012684834e-08 2.712685202746242061e-08
2.005000000000000000e+03 1.506779839939396538e-07 3.357162089416593257e-08 2.714147444015638644e-08
2.006000000000000000e+03 1.507266315462529590e-07 3.359287253413314062e-08 2.715609851551783723e-08
2.007000000000000000e+03 1.507750811823443042e-07 3.361412798528380198e-08 2.717072562846452974e-08
2.008000000000000000e+03 1.508233454453181032e-07 3.363538758473614955e-08 2.718535669198493862e-08
2.009000000000000000e+03 1.508714475992662364e-07 3.365665166814206320e-08 2.719999319173607180e-08
2.010000000000000000e+03 1.509193961192774427e-07 3.367792057733450680e-08 2.721463591403999519e-08
2.011000000000000000e+03 1.509672183811300197e-07 3.369919465703983596e-08 2.722928647586695485e-08
2.012000000000000000e+03 1.510149211774359959e-07 3.372047424305855837e-08 2.724394560452314088e-08
2.013000000000000000e+03 1.510625318468664261e-07 3.374175968517069954e-08 2.725861490440296074e-08
2.014000000000000000e+03 1.511100585259815263e-07 3.376305132358998748e-08 2.727329515690474397e-08
2.015000000000000000e+03 1.511575317033829642e-07 3.378434950565899788e-08 2.728798806306847717e-08
2.016000000000000000e+03 1.512049574232888195e-07 3.380565457326536793e-08 2.730269433059298365e-08
2.017000000000000000e+03 1.512523656121500333e-07 3.382696687993254553e-08 2.731741563056078578e-08
2.018000000000000000e+03 1.512997637662143562e-07 3.384828676866385582e-08 2.733215272364223824e-08
2.019000000000000000e+03 1.513471796978758180e-07 3.386961458324018038e-08 2.734690718488726148e-08
2.020000000000000000e+03 1.513946262976067531e-07 3.389095067349981129e-08 2.736167996548557230e-08
2.021000000000000000e+03 1.514421281689384200e-07 3.391229538514487288e-08 2.737647251817766437e-08
2.022000000000000000e+03 1.514896984450957811e-07 3.393364907102239768e-08 2.739128580068780599e-08
2.023000000000000000e+03 1.515373625466282443e-07 3.395501207010047897e-08 2.740612127634371774e-08
2.024000000000000000e+03 1.515851344121804995e-07 3.397638473072911242e-08 2.742097992396935791e-08
2.025000000000000000e+03 1.516330395010948989e-07 3.399776740019687534e-08 2.743586320183314576e-08
2.026000000000000000e+03 1.516810925043660692e-07 3.401916042458798996e-08 2.745077210792470187e-08
2.027000000000000000e+03 1.517293188392420015e-07 3.404056414716699185e-08 2.746570808162284646e-08
2.028000000000000000e+03 1.517777314455021679e-07 3.406197891170896567e-08 2.748067205321903148e-08
2.029000000000000000e+03 1.518263581537784882e-07 3.408340505912967756e-08 2.749566553546821865e-08
2.030000000000000000e+03 1.518752137369937392e-07 3.410484293056526782e-08 2.751068950936230076e-08
2.031000000000000000e+03 1.519243247933402584e-07 3.412629286424801618e-08 2.752574542915067794e-08
2.032000000000000000e+03 1.519737045310979891e-07 3.414775519840697306e-08 2.754083421224091153e-08
2.033000000000000000e+03 1.520233792133663909e-07 3.416923026810577382e-08 2.755595728592287490e-08
2.034000000000000000e+03 1.520733639704707223e-07 3.419071841459357810e-08 2.757111562745755532e-08
2.035000000000000000e+03 1.521236873130070718e-07 3.421221996305384514e-08 2.758631072666137227e-08
2.036000000000000000e+03 1.521743604383412498e-07 3.423373525395338715e-08 2.760154340803757964e-08
2.037000000000000000e+03 1.522254153464777665e-07 3.425526460553042336e-08 2.761681526873537277e-08
2.038000000000000000e+03 1.522768615343693758e-07 3.427680835620472555e-08 2.763212706093788253e-08
2.039000000000000000e+03 1.523287306220441752e-07 3.429836681738214668e-08 2.764748035136262068e-08
2.040000000000000000e+03 1.523810309085963303e-07 3.431994032485213007e-08 2.766287583577270712e-08
2.041000000000000000e+03 1.524337967843575928e-07 3.434152918317854725e-08 2.767831516181465887e-08
2.042000000000000000e+03 1.524870380339779720e-07 3.436313372456322027e-08 2.769379906272864798e-08
2.043000000000000000e+03 1.525407858587914092e-07 3.438475424664686302e-08 2.770932905697510457e-08
2.044000000000000000e+03 1.525950528505116860e-07 3.440639107743855063e-08 2.772490596285462899e-08
2.045000000000000000e+03 1.526498667753467199e-07 3.442804450749468476e-08 2.774053115544325737e-08
2.046000000000000000e+03 1.527052416014605106e-07 3.444971485364963339e-08 2.775620548222070053e-08
2.047000000000000000e+03 1.527612080940451291e-07 3.447140241181517059e-08 2.777193041277904358e-08
2.048000000000000000e+03 1.528177764418548630e-07 3.449310748400902654e-08 2.778770663875947942e-08
2.049000000000000000e+03 1.528749784861135819e-07 3.451483035819237996e-08 2.780353564880732507e-08
2.050000000000000000e+03 1.529328228816011293e-07 3.453657133163769055e-08 2.781941806212532717e-08
2.051000000000000000e+03 1.529913421933116788e-07 3.455833068558477841e-08 2.783535537101072907e-08
2.052000000000000000e+03 1.530505463910795646e-07 3.458010871004979696e-08 2.785134822717200055e-08
2.053000000000000000e+03 1.531104662561110745e-07 3.460190567933267977e-08 2.786739803953706124e-08
2.054000000000000000e+03 1.531711168533091565e-07 3.462372187551970416e-08 2.788350561945899838e-08
2.055000000000000000e+03 1.532325235635267547e-07 3.464555756551784717e-08 2.789967216383274177e-08
2.056000000000000000e+03 1.532947016228442087e-07 3.466741301669243657e-08 2.791589846844991766e-08
2.057000000000000000e+03 1.533576783871877193e-07 3.468928849450785304e-08 2.793218578257260937e-08
2.058000000000000000e+03 1.534214650609409505e-07 3.471118425459726365e-08 2.794853473457629840e-08
2.059000000000000000e+03 1.534860916896555372e-07 3.473310055083890890e-08 2.796494664694687269e-08
2.060000000000000000e+03 1.535515701529147515e-07 3.475503763403422183e-08 2.798142215273642824e-08
2.061000000000000000e+03 1.536179294046564646e-07 3.477699574856402649e-08 2.799796251126439993e-08
2.062000000000000000e+03 1.536851813711189469e-07 3.479897513076515957e-08 2.801456833472657348e-08
2.063000000000000000e+03 1.537533547345590164e-07 3.482097601552273593e-08 2.803124085089170022e-08
2.064000000000000000e+03 1.538224614336372110e-07 3.484299864010371384e-08 2.804798065280626519e-08
2.065000000000000000e+03 1.538925300001047701e-07 3.486504322331736986e-08 2.806478893720521485e-08
2.066000000000000000e+03 1.539635700290085127e-07 3.488710999053362792e-08 2.808166619258588991e-08
2.067000000000000000e+03 1.540356123389410138e-07 3.490919914749935847e-08 2.809861366951033765e-08
2.068000000000000000e+03 1.541086653637887886e-07 3.493131090937092907e-08 2.811563179200846602e-08
2.069000000000000000e+03 1.541827586749757739e-07 3.495344548236262017e-08 2.813272174837171581e-08
2.070000000000000000e+03 1.542579022249326622e-07 3.497560305834052334e-08 2.814988398783206403e-08
